CustomerID;State;City;Zip Code;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Score;CLTV;Churn Reason;Tenure Category;Monthly Charge Category;Total Services;Churn Risk;CLTV Category;Customer Status
0259-GBZSH;California;San Diego;92122;32,85723;-117,209774;Male;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,65;181,5;Yes;73;3878;Product dissatisfaction;0-12 Months;High;3;High Risk;Medium Value;Churned
9601-BRXPO;California;San Diego;92129;32,961064;-117,134917;Female;No;Yes;No;25;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);104,95;2566,5;Yes;66;3642;Service dissatisfaction;25-48 Months;Premium;6;Low Risk;Medium Value;Churned
6905-NIQIN;California;San Diego;92154;32,578103;-117,012975;Male;No;No;No;1;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;50,65;50,65;Yes;76;2431;Don't know;0-12 Months;Medium;2;Medium Risk;Medium Value;Churned
5167-ZFFMM;California;Indio;92201;33,713891;-116,237257;Male;No;No;No;1;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);90,85;90,85;Yes;81;3424;Network reliability;0-12 Months;High;4;High Risk;Medium Value;Churned
4895-TMWIR;California;Indian Wells;92210;33,537646;-116,291089;Male;Yes;Yes;No;11;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,95;214,75;Yes;80;5888;Limited range of services;0-12 Months;Low;1;Medium Risk;High Value;Churned
0533-BNWKF;California;Palm Desert;92211;33,762759;-116,324817;Female;Yes;Yes;No;55;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;85,45;4874,7;Yes;100;5502;Lack of affordable download/upload speed;49+ Months;High;4;Low Risk;High Value;Churned
6599-CEBNN;California;Desert Hot Springs;92240;33,948558;-116,516976;Female;No;No;No;34;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);73,95;2524,45;Yes;94;5795;Long distance charges;25-48 Months;High;2;Low Risk;High Value;Churned
0979-PHULV;California;Holtville;92250;32,811001;-115,152865;Male;No;Yes;No;69;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);99,45;7007,6;Yes;80;4020;Extra data charges;49+ Months;High;5;Low Risk;High Value;Churned
4800-VHZKI;California;Niland;92257;33,345825;-115,596574;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,9;19,9;Yes;92;3351;Price too high;0-12 Months;Low;1;Medium Risk;Medium Value;Churned
7989-CHGTL;California;North Palm Springs;92258;33,906496;-116,569499;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,6;19,6;Yes;95;3448;Product dissatisfaction;0-12 Months;Low;1;Medium Risk;Medium Value;Churned
0334-GDDSO;California;Ocotillo;92259;32,698964;-115,886656;Male;Yes;No;No;3;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;81,35;233,7;Yes;73;2818;Service dissatisfaction;0-12 Months;High;3;High Risk;Medium Value;Churned
0578-SKVMF;California;Seeley;92273;32,790282;-115,689559;Female;No;Yes;No;22;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Electronic check;83,3;1845,9;Yes;88;3804;Lack of self-service on Website;13-24 Months;High;3;Medium Risk;Medium Value;Churned
5564-NEMQO;California;Thermal;92274;33,53604;-116,119222;Female;Yes;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);75,3;75,3;Yes;67;4902;Network reliability;0-12 Months;High;2;High Risk;High Value;Churned
9063-ZGTUY;California;Adelanto;92301;34,667815;-117,536183;Female;No;Yes;No;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,4;1182,55;Yes;82;4221;Don't know;49+ Months;Low;1;Low Risk;High Value;Churned
2957-LOLHO;California;Apple Valley;92307;34,55082;-117,122396;Male;No;No;No;12;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);45,4;518,9;Yes;68;2887;Don't know;0-12 Months;Medium;1;Medium Risk;Medium Value;Churned
7752-XUSCI;California;Crestline;92325;34,248061;-117,29028;Female;No;No;No;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,9;6396,45;Yes;84;4105;Don't know;49+ Months;Premium;6;Low Risk;High Value;Churned
4110-PFEUZ;California;Daggett;92327;34,875144;-116,821698;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;69,55;69,55;Yes;73;2792;Competitor had better devices;0-12 Months;Medium;1;Medium Risk;Medium Value;Churned
0256-LTHVJ;California;Ludlow;92338;34,702766;-116,093376;Female;No;Yes;No;28;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;81,05;2227,1;Yes;98;5201;Competitor had better devices;25-48 Months;High;2;Low Risk;High Value;Churned
0880-TKATG;California;Lucerne Valley;92356;34,508417;-116,856103;Male;No;Yes;No;4;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;101,15;385,9;Yes;84;4417;Competitor had better devices;0-12 Months;Premium;5;High Risk;High Value;Churned
3811-VBYBZ;California;Lytle Creek;92358;34,238162;-117,534306;Male;No;No;No;7;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,8;673,25;Yes;98;2031;Competitor had better devices;0-12 Months;High;5;High Risk;Medium Value;Churned
4640-UHDOS;California;Phelan;92371;34,441123;-117,537886;Female;No;Yes;No;13;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;55,95;734,35;Yes;91;4498;Competitor had better devices;13-24 Months;Medium;2;Medium Risk;High Value;Churned
3583-EKAPL;California;Redlands;92373;34,003243;-117,138286;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;55;55;Yes;71;4877;Competitor had better devices;0-12 Months;Medium;2;Medium Risk;High Value;Churned
9399-APLBT;California;Rialto;92377;34,156758;-117,404686;Female;No;Yes;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;74,7;74,7;Yes;80;5980;Competitor had better devices;0-12 Months;High;2;High Risk;High Value;Churned
2359-KMGLI;California;Running Springs;92382;34,186211;-117,07683;Male;No;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;80,25;1861,5;Yes;77;4418;Competitor had better devices;13-24 Months;High;3;Medium Risk;High Value;Churned
0306-JAELE;California;Tecopa;92389;35,824572;-116,274755;Male;No;No;No;5;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;96,1;453,4;Yes;66;4192;Competitor had better devices;0-12 Months;High;4;High Risk;High Value;Churned
6227-HWPWX;California;Victorville;92392;34,486835;-117,362274;Female;No;No;No;15;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);69;994,8;Yes;73;5671;Competitor had better devices;13-24 Months;Medium;1;Medium Risk;High Value;Churned
0447-BEMNG;California;Wrightwood;92397;34,358321;-117,618263;Female;No;Yes;No;48;No;No phone service;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);45,3;2145;Yes;65;4926;Price too high;25-48 Months;Medium;3;Low Risk;High Value;Churned
5949-XIKAE;California;San Bernardino;92401;34,105935;-117,2914;Female;No;Yes;No;8;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;83,55;680,05;Yes;65;2879;Product dissatisfaction;0-12 Months;High;3;High Risk;Medium Value;Churned
8372-JUXUI;California;San Bernardino;92410;34,106922;-117,297553;Male;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,35;74,35;Yes;93;2814;Service dissatisfaction;0-12 Months;High;2;High Risk;Medium Value;Churned
0388-EOPEX;California;Riverside;92503;33,890046;-117,455583;Female;No;Yes;No;2;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,4;139,4;Yes;77;4263;Lack of self-service on Website;0-12 Months;High;2;High Risk;High Value;Churned
8205-OTCHB;California;Riverside;92506;33,930931;-117,361788;Male;No;No;No;22;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);43,75;903,6;Yes;66;3099;Network reliability;13-24 Months;Medium;3;Low Risk;Medium Value;Churned
6235-VDHOM;California;Riverside;92509;34,004379;-117,447864;Female;Yes;No;No;5;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;28,45;131,05;Yes;89;4099;Limited range of services;0-12 Months;Low;1;Medium Risk;High Value;Churned
7783-YKGDV;California;March Air Reserve Base;92518;33,888323;-117,277533;Female;No;No;No;12;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);99,7;1238,45;Yes;76;2538;Lack of affordable download/upload speed;0-12 Months;High;6;High Risk;Medium Value;Churned
5609-CEBID;California;Hemet;92544;33,644585;-116,871544;Female;Yes;No;No;20;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;94,1;1782,4;Yes;87;2666;Long distance charges;13-24 Months;High;5;Medium Risk;Medium Value;Churned
7218-HKQFK;California;Homeland;92548;33,761894;-117,120868;Male;No;Yes;No;2;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;94,2;167,5;Yes;72;3715;Don't know;0-12 Months;High;4;High Risk;Medium Value;Churned
4636-QRJKY;California;Idyllwild;92549;33,755039;-116,741796;Female;No;Yes;No;6;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;80,5;502,85;Yes;98;5032;Price too high;0-12 Months;High;3;High Risk;High Value;Churned
5956-VKDTT;California;Moreno Valley;92557;33,970661;-117,255039;Female;Yes;Yes;No;5;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,35;334,8;Yes;82;5273;Product dissatisfaction;0-12 Months;High;2;High Risk;High Value;Churned
9412-GHEEC;California;Murrieta;92563;33,581045;-117,14719;Male;No;No;No;40;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);104,8;4131,95;Yes;88;3492;Service dissatisfaction;25-48 Months;Premium;6;Low Risk;Medium Value;Churned
0257-ZESQC;California;Perris;92571;33,828289;-117,201666;Female;Yes;Yes;No;27;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);75,2;1929,35;Yes;99;4517;Lack of self-service on Website;25-48 Months;High;2;Low Risk;High Value;Churned
6825-UYPFK;California;Sun City;92586;33,707483;-117,200006;Female;No;No;No;23;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);75,6;1758,6;Yes;81;2115;Network reliability;13-24 Months;High;2;Medium Risk;Medium Value;Churned
8397-MVTAZ;California;Sun City;92587;33,69887;-117,25071;Male;No;Yes;No;34;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,05;3480;Yes;72;2568;Don't know;25-48 Months;Premium;5;Low Risk;Medium Value;Churned
9282-IZGQK;California;Irvine;92612;33,643095;-117,810896;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85;85;Yes;80;5679;Don't know;0-12 Months;High;3;High Risk;High Value;Churned
1342-JPNKI;California;Lake Forest;92630;33,644849;-117,684254;Male;No;No;No;10;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);86,05;834,1;Yes;85;2966;Don't know;0-12 Months;High;3;High Risk;Medium Value;Churned
2817-NTQDO;California;Huntington Beach;92646;33,666301;-117,969501;Male;No;No;No;13;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);45,55;597;Yes;74;4856;Poor expertise of online support;13-24 Months;Medium;3;Medium Risk;High Value;Churned
6986-IJDHX;California;Huntington Beach;92648;33,679659;-118,016195;Male;No;Yes;No;39;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Mailed check;86,3;3266;Yes;98;3364;Poor expertise of phone support;25-48 Months;High;3;Low Risk;Medium Value;Churned
5301-GAUUY;California;Newport Beach;92661;33,601309;-117,902304;Male;No;No;No;32;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80,35;2596,15;Yes;92;5974;Competitor had better devices;25-48 Months;High;3;Low Risk;High Value;Churned
0939-YAPAF;California;Santa Ana;92701;33,748478;-117,858918;Female;No;No;No;35;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,25;3527,6;Yes;72;2744;Competitor offered higher download speeds;25-48 Months;Premium;5;Low Risk;Medium Value;Churned
4710-FDUIZ;California;Santa Ana;92707;33,714829;-117,872941;Male;No;Yes;No;56;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;No;Credit card (automatic);100,3;5614,45;Yes;67;5170;Competitor offered more data;49+ Months;Premium;5;Low Risk;High Value;Churned
1218-VKFPE;California;Anaheim;92805;33,830209;-117,906099;Female;No;Yes;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19;233,55;Yes;72;3535;Competitor made better offer;0-12 Months;Low;1;Medium Risk;Medium Value;Churned
3627-FHKBK;California;Anaheim;92806;33,83796;-117,870494;Female;No;No;No;1;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;75,3;75,3;Yes;87;3244;Competitor had better devices;0-12 Months;High;2;High Risk;Medium Value;Churned
2865-TCHJW;California;Anaheim;92807;33,848733;-117,788357;Female;Yes;No;No;4;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;89,2;346,2;Yes;74;5808;Competitor had better devices;0-12 Months;High;4;High Risk;High Value;Churned
5192-EBGOV;California;Brea;92823;33,924143;-117,79387;Female;Yes;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,7;85,7;Yes;66;4880;Competitor offered higher download speeds;0-12 Months;High;3;High Risk;High Value;Churned
0719-SYFRB;California;Norco;92860;33,925833;-117,559639;Female;No;No;No;12;Yes;Yes;DSL;Yes;No;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;61,65;713,75;Yes;67;5670;Competitor offered higher download speeds;0-12 Months;Medium;5;Medium Risk;High Value;Churned
3419-SNJJD;California;Yorba Linda;92887;33,884073;-117,732197;Female;Yes;Yes;No;65;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);105,25;6786,4;Yes;91;4196;Competitor offered higher download speeds;49+ Months;Premium;6;Low Risk;High Value;Churned
6543-CPZMK;California;Ventura;93001;34,360261;-119,306383;Male;No;Yes;No;9;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;29,95;248,95;Yes;83;2573;Competitor offered more data;0-12 Months;Low;1;Medium Risk;Medium Value;Churned
4765-OXPPD;California;Ventura;93003;34,279221;-119,221437;Female;No;Yes;No;9;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Month-to-month;No;Mailed check;65;663,05;Yes;76;3983;Competitor offered more data;0-12 Months;Medium;5;Medium Risk;Medium Value;Churned
1009-IRMNA;California;Port Hueneme;93041;34,110124;-119,100972;Female;No;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20;137,6;Yes;100;4479;Competitor offered more data;0-12 Months;Low;1;Medium Risk;High Value;Churned
4554-YGZIH;California;Summerland;93067;34,420998;-119,60137;Male;Yes;Yes;No;49;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Credit card (automatic);90,05;4547,25;Yes;96;5059;Competitor made better offer;49+ Months;High;4;Low Risk;High Value;Churned
5099-BAILX;California;Santa Barbara;93101;34,419203;-119,710008;Male;Yes;Yes;No;43;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);110,75;4687,9;Yes;65;2728;Competitor made better offer;25-48 Months;Premium;7;Low Risk;Medium Value;Churned
7207-RMRDB;California;Santa Barbara;93110;34,437945;-119,77191;Female;No;Yes;No;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,5;6985,65;Yes;89;5720;Competitor had better devices;49+ Months;Premium;6;Low Risk;High Value;Churned
4913-EHYUI;California;Alpaugh;93201;35,869626;-119,498771;Male;Yes;Yes;No;56;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);104,55;5794,65;Yes;91;6268;Competitor offered higher download speeds;49+ Months;Premium;6;Low Risk;Vip;Churned
0195-IESCP;California;Armona;93202;36,315979;-119,710852;Male;No;Yes;No;10;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85,25;855,3;Yes;75;3573;Competitor offered more data;0-12 Months;High;3;High Risk;Medium Value;Churned
4580-TMHJU;California;Avenal;93204;35,916943;-120,129921;Female;No;Yes;No;43;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;56,15;2499,3;Yes;65;2152;Don't know;25-48 Months;Medium;2;Low Risk;Medium Value;Churned
0970-ETWGE;California;Bodfish;93205;35,523991;-118,400432;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89,55;89,55;Yes;99;4996;Competitor had better devices;0-12 Months;High;3;High Risk;High Value;Churned
1626-ERCMM;California;Camp Nelson;93208;36,057458;-118,591951;Male;Yes;Yes;No;20;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,55;1899,65;Yes;84;5604;Competitor had better devices;13-24 Months;High;4;Medium Risk;High Value;Churned
0887-HJGAR;California;Coalinga;93210;36,186867;-120,387793;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,7;45,7;Yes;95;2295;Competitor offered higher download speeds;0-12 Months;Medium;1;Medium Risk;Medium Value;Churned
5644-PDMZC;California;Delano;93215;35,772244;-119,209689;Female;Yes;No;No;2;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Electronic check;89,5;161,5;Yes;80;2065;Competitor offered higher download speeds;0-12 Months;High;4;High Risk;Medium Value;Churned
9576-ANLXO;California;Earlimart;93219;35,858054;-119,305858;Female;No;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);69,55;222,3;Yes;87;2876;Competitor offered higher download speeds;0-12 Months;Medium;1;Medium Risk;Medium Value;Churned
2024-BASKD;California;Exeter;93221;36,301689;-119,018233;Female;No;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;74,6;74,6;Yes;94;3860;Competitor offered more data;0-12 Months;High;2;High Risk;Medium Value;Churned
4160-AMJTL;California;Fellows;93224;35,215731;-119,57013;Female;Yes;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,65;164,3;Yes;83;5432;Competitor offered more data;0-12 Months;Low;1;Medium Risk;High Value;Churned
4464-JCOLN;California;Huron;93234;36,217864;-120,080117;Male;No;Yes;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,85;35,9;Yes;68;2362;Competitor offered more data;0-12 Months;Low;1;Medium Risk;Medium Value;Churned
5650-VDUDS;California;Kernville;93238;35,852892;-118,397782;Female;No;No;No;4;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;24,25;96,05;Yes;93;2038;Competitor made better offer;0-12 Months;Low;0;Medium Risk;Medium Value;Churned
7538-GWHML;California;Lemon Cove;93244;36,462671;-118,997291;Female;No;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;69,65;145,15;Yes;80;2323;Competitor made better offer;0-12 Months;Medium;1;Medium Risk;Medium Value;Churned
3859-CVCET;California;Lindsay;93247;36,205465;-119,085807;Female;No;No;No;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,65;191,05;Yes;78;2864;Competitor had better devices;0-12 Months;Medium;1;Medium Risk;Medium Value;Churned
3276-HDUEG;California;Maricopa;93252;34,737031;-119,460557;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;75,05;75,05;Yes;78;4838;Competitor offered higher download speeds;0-12 Months;High;2;High Risk;High Value;Churned
0823-HSCDJ;California;Onyx;93255;35,676978;-118,101378;Male;Yes;No;No;52;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;49,15;2550,9;Yes;90;5597;Competitor offered more data;49+ Months;Medium;3;Low Risk;High Value;Churned
0822-GAVAP;California;Posey;93260;35,861928;-118,636698;Female;No;No;No;2;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;34,7;62,25;Yes;65;3146;Competitor made better offer;0-12 Months;Low;1;Medium Risk;Medium Value;Churned
